UNITID,Year,STATE,INSTNM,Program Area,PROGRAM,EPPP #,EPPP_RATE,Content Area,%_Correct,APA_Accredited_Program,Program Area - Copy,PCSAS_Accredited,CUDCP_Accredited
,2023,ON,University of Windsor,Clinical Ph.D.,Clinical Ph.D.,29,100.00%,GROWTH/LIFSPAN_DEVL,78.86%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,ON,University of Windsor,Clinical Ph.D.,Clinical Ph.D.,29,100.00%,ASSESSMENT/DIAGNOSIS,78.14%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,ON,University of Windsor,Clinical Ph.D.,Clinical Ph.D.,29,100.00%,TREATMENT/INTERVENTION,80.90%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,ON,University of Windsor,Clinical Ph.D.,Clinical Ph.D.,29,100.00%,RESEARCH_METHODS/STATISTICS,79.66%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,ON,University of Windsor,Clinical Ph.D.,Clinical Ph.D.,29,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,84.14%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,ON,York University-Toronto,Clinical Ph.D.,Clinical Ph.D.,21,100.00%,BIOLOGICAL_BOB,81.95%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,ON,York University-Toronto,Clinical Ph.D.,Clinical Ph.D.,21,100.00%,COGNITIVE_AFFECTIVE_BOB,84.81%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,ON,York University-Toronto,Clinical Ph.D.,Clinical Ph.D.,21,100.00%,SOCIAL/CULTURAL_BOB,80.10%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,ON,York University-Toronto,Clinical Ph.D.,Clinical Ph.D.,21,100.00%,GROWTH/LIFSPAN_DEVL,73.05%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,ON,York University-Toronto,Clinical Ph.D.,Clinical Ph.D.,21,100.00%,ASSESSMENT/DIAGNOSIS,81.10%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,ON,York University-Toronto,Clinical Ph.D.,Clinical Ph.D.,21,100.00%,TREATMENT/INTERVENTION,79.48%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,ON,York University-Toronto,Clinical Ph.D.,Clinical Ph.D.,21,100.00%,RESEARCH_METHODS/STATISTICS,77.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,ON,York University-Toronto,Clinical Ph.D.,Clinical Ph.D.,21,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,82.19%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,Lakehead University,Clinical Ph.D.,Clinical Ph.D.,15,100.00%,BIOLOGICAL_BOB,75.13%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,Lakehead University,Clinical Ph.D.,Clinical Ph.D.,15,100.00%,COGNITIVE_AFFECTIVE_BOB,81.53%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,Lakehead University,Clinical Ph.D.,Clinical Ph.D.,15,100.00%,SOCIAL/CULTURAL_BOB,79.60%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,Lakehead University,Clinical Ph.D.,Clinical Ph.D.,15,100.00%,GROWTH/LIFSPAN_DEVL,71.67%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,Lakehead University,Clinical Ph.D.,Clinical Ph.D.,15,100.00%,ASSESSMENT/DIAGNOSIS,75.93%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,Lakehead University,Clinical Ph.D.,Clinical Ph.D.,15,100.00%,TREATMENT/INTERVENTION,80.73%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,Lakehead University,Clinical Ph.D.,Clinical Ph.D.,15,100.00%,RESEARCH_METHODS/STATISTICS,76.67%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,Lakehead University,Clinical Ph.D.,Clinical Ph.D.,15,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,80.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,McMaster University,Clinical Ph.D.,Clinical Ph.D.,7,100.00%,BIOLOGICAL_BOB,73.86%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,McMaster University,Clinical Ph.D.,Clinical Ph.D.,7,100.00%,COGNITIVE_AFFECTIVE_BOB,79.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,McMaster University,Clinical Ph.D.,Clinical Ph.D.,7,100.00%,SOCIAL/CULTURAL_BOB,84.86%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,McMaster University,Clinical Ph.D.,Clinical Ph.D.,7,100.00%,GROWTH/LIFSPAN_DEVL,74.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,McMaster University,Clinical Ph.D.,Clinical Ph.D.,7,100.00%,ASSESSMENT/DIAGNOSIS,78.57%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,McMaster University,Clinical Ph.D.,Clinical Ph.D.,7,100.00%,TREATMENT/INTERVENTION,78.43%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,McMaster University,Clinical Ph.D.,Clinical Ph.D.,7,100.00%,RESEARCH_METHODS/STATISTICS,78.57%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,McMaster University,Clinical Ph.D.,Clinical Ph.D.,7,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,82.29%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,Queens University,Clinical Ph.D.,Clinical Ph.D.,25,100.00%,BIOLOGICAL_BOB,78.60%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,Queens University,Clinical Ph.D.,Clinical Ph.D.,25,100.00%,COGNITIVE_AFFECTIVE_BOB,86.24%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,Queens University,Clinical Ph.D.,Clinical Ph.D.,25,100.00%,SOCIAL/CULTURAL_BOB,77.36%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,Queens University,Clinical Ph.D.,Clinical Ph.D.,25,100.00%,GROWTH/LIFSPAN_DEVL,76.48%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,Queens University,Clinical Ph.D.,Clinical Ph.D.,25,100.00%,ASSESSMENT/DIAGNOSIS,80.92%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,Queens University,Clinical Ph.D.,Clinical Ph.D.,25,100.00%,TREATMENT/INTERVENTION,80.44%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,Queens University,Clinical Ph.D.,Clinical Ph.D.,25,100.00%,RESEARCH_METHODS/STATISTICS,81.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,Queens University,Clinical Ph.D.,Clinical Ph.D.,25,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,83.88%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Toronto Scarborough,Clinical Ph.D.,Clinical Ph.D.,14,100.00%,BIOLOGICAL_BOB,80.71%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Toronto Scarborough,Clinical Ph.D.,Clinical Ph.D.,14,100.00%,COGNITIVE_AFFECTIVE_BOB,77.07%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Toronto Scarborough,Clinical Ph.D.,Clinical Ph.D.,14,100.00%,SOCIAL/CULTURAL_BOB,73.93%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Toronto Scarborough,Clinical Ph.D.,Clinical Ph.D.,14,100.00%,GROWTH/LIFSPAN_DEVL,69.71%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Toronto Scarborough,Clinical Ph.D.,Clinical Ph.D.,14,100.00%,ASSESSMENT/DIAGNOSIS,77.50%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Toronto Scarborough,Clinical Ph.D.,Clinical Ph.D.,14,100.00%,TREATMENT/INTERVENTION,77.86%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Toronto Scarborough,Clinical Ph.D.,Clinical Ph.D.,14,100.00%,RESEARCH_METHODS/STATISTICS,80.93%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Toronto Scarborough,Clinical Ph.D.,Clinical Ph.D.,14,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,85.43%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Waterloo,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,BIOLOGICAL_BOB,84.40%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Waterloo,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,COGNITIVE_AFFECTIVE_BOB,80.40%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Waterloo,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,SOCIAL/CULTURAL_BOB,79.30%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Waterloo,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,GROWTH/LIFSPAN_DEVL,77.10%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Waterloo,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,ASSESSMENT/DIAGNOSIS,78.90%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Waterloo,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,TREATMENT/INTERVENTION,84.10%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Waterloo,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,RESEARCH_METHODS/STATISTICS,82.50%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Waterloo,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,87.40%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Western Ontario,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,BIOLOGICAL_BOB,84.80%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Western Ontario,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,COGNITIVE_AFFECTIVE_BOB,84.90%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Western Ontario,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,SOCIAL/CULTURAL_BOB,81.90%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Western Ontario,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,GROWTH/LIFSPAN_DEVL,69.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Western Ontario,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,ASSESSMENT/DIAGNOSIS,82.50%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Western Ontario,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,TREATMENT/INTERVENTION,81.90%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Western Ontario,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,RESEARCH_METHODS/STATISTICS,76.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Western Ontario,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,82.70%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Windsor,Clinical Ph.D.,Clinical Ph.D.,46,100.00%,BIOLOGICAL_BOB,80.50%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Windsor,Clinical Ph.D.,Clinical Ph.D.,46,100.00%,COGNITIVE_AFFECTIVE_BOB,81.65%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Windsor,Clinical Ph.D.,Clinical Ph.D.,46,100.00%,SOCIAL/CULTURAL_BOB,79.72%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Windsor,Clinical Ph.D.,Clinical Ph.D.,46,100.00%,GROWTH/LIFSPAN_DEVL,78.65%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Windsor,Clinical Ph.D.,Clinical Ph.D.,46,100.00%,ASSESSMENT/DIAGNOSIS,77.30%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Windsor,Clinical Ph.D.,Clinical Ph.D.,46,100.00%,TREATMENT/INTERVENTION,81.26%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Windsor,Clinical Ph.D.,Clinical Ph.D.,46,100.00%,RESEARCH_METHODS/STATISTICS,81.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2024,ON,University of Windsor,Clinical Ph.D.,Clinical Ph.D.,46,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,82.35%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2016,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,7,100.00%,BIOLOGICAL_BOB,75.43%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2016,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,7,100.00%,COGNITIVE_AFFECTIVE_BOB,85.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2016,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,7,100.00%,SOCIAL/CULTURAL_BOB,80.86%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2016,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,7,100.00%,GROWTH/LIFSPAN_DEVL,81.57%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2016,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,7,100.00%,ASSESSMENT/DIAGNOSIS,77.57%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2016,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,7,100.00%,TREATMENT/INTERVENTION,84.14%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2016,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,7,100.00%,RESEARCH_METHODS/STATISTICS,81.57%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2016,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,7,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,86.71%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2016,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,6,100.00%,BIOLOGICAL_BOB,81.67%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2016,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,6,100.00%,COGNITIVE_AFFECTIVE_BOB,79.67%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2016,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,6,100.00%,SOCIAL/CULTURAL_BOB,75.33%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2016,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,6,100.00%,GROWTH/LIFSPAN_DEVL,76.17%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2016,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,6,100.00%,ASSESSMENT/DIAGNOSIS,72.67%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2016,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,6,100.00%,TREATMENT/INTERVENTION,86.17%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2016,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,6,100.00%,RESEARCH_METHODS/STATISTICS,76.33%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2016,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,6,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,86.33%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,12,100.00%,BIOLOGICAL_BOB,80.08%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,12,100.00%,COGNITIVE_AFFECTIVE_BOB,85.92%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,12,100.00%,SOCIAL/CULTURAL_BOB,81.33%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,12,100.00%,GROWTH/LIFSPAN_DEVL,81.67%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,12,100.00%,ASSESSMENT/DIAGNOSIS,80.25%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,12,100.00%,TREATMENT/INTERVENTION,83.17%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,12,100.00%,RESEARCH_METHODS/STATISTICS,82.17%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,12,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,83.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,8,100.00%,BIOLOGICAL_BOB,83.25%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,8,100.00%,COGNITIVE_AFFECTIVE_BOB,86.38%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,8,100.00%,SOCIAL/CULTURAL_BOB,82.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,8,100.00%,GROWTH/LIFSPAN_DEVL,82.88%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,8,100.00%,ASSESSMENT/DIAGNOSIS,85.50%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,8,100.00%,TREATMENT/INTERVENTION,84.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,8,100.00%,RESEARCH_METHODS/STATISTICS,82.38%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,8,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,85.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,11,100.00%,BIOLOGICAL_BOB,80.45%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,11,100.00%,COGNITIVE_AFFECTIVE_BOB,80.64%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,11,100.00%,SOCIAL/CULTURAL_BOB,77.82%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,11,100.00%,GROWTH/LIFSPAN_DEVL,80.09%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,11,100.00%,ASSESSMENT/DIAGNOSIS,77.82%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,11,100.00%,TREATMENT/INTERVENTION,84.09%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,11,100.00%,RESEARCH_METHODS/STATISTICS,80.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2017,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,11,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,83.09%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,23,100.00%,BIOLOGICAL_BOB,86.57%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,23,100.00%,COGNITIVE_AFFECTIVE_BOB,85.78%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,23,100.00%,SOCIAL/CULTURAL_BOB,82.22%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,23,100.00%,GROWTH/LIFSPAN_DEVL,79.04%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,23,100.00%,ASSESSMENT/DIAGNOSIS,82.52%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,23,100.00%,TREATMENT/INTERVENTION,83.48%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,23,100.00%,RESEARCH_METHODS/STATISTICS,84.91%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,23,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,85.30%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,13,100.00%,BIOLOGICAL_BOB,83.85%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,13,100.00%,COGNITIVE_AFFECTIVE_BOB,87.77%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,13,100.00%,SOCIAL/CULTURAL_BOB,88.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,13,100.00%,GROWTH/LIFSPAN_DEVL,77.92%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,13,100.00%,ASSESSMENT/DIAGNOSIS,84.15%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,13,100.00%,TREATMENT/INTERVENTION,86.92%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,13,100.00%,RESEARCH_METHODS/STATISTICS,85.46%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,13,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,82.85%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,15,100.00%,BIOLOGICAL_BOB,84.80%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,15,100.00%,COGNITIVE_AFFECTIVE_BOB,84.13%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,15,100.00%,SOCIAL/CULTURAL_BOB,78.20%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,15,100.00%,GROWTH/LIFSPAN_DEVL,81.87%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,15,100.00%,ASSESSMENT/DIAGNOSIS,84.73%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,15,100.00%,TREATMENT/INTERVENTION,85.40%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,15,100.00%,RESEARCH_METHODS/STATISTICS,83.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2019,BC,University of Victoria,Clinical Ph.D.,Clinical Ph.D.,15,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,81.33%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,17,100.00%,BIOLOGICAL_BOB,82.53%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,17,100.00%,COGNITIVE_AFFECTIVE_BOB,84.18%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,17,100.00%,SOCIAL/CULTURAL_BOB,77.94%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,17,100.00%,GROWTH/LIFSPAN_DEVL,76.06%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,17,100.00%,ASSESSMENT/DIAGNOSIS,80.24%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,17,100.00%,TREATMENT/INTERVENTION,82.41%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,17,100.00%,RESEARCH_METHODS/STATISTICS,77.41%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,BC,Simon Fraser University,Clinical Ph.D.,Clinical Ph.D.,17,100.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,86.65%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,BIOLOGICAL_BOB,85.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,COGNITIVE_AFFECTIVE_BOB,86.60%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,SOCIAL/CULTURAL_BOB,86.80%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,GROWTH/LIFSPAN_DEVL,78.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,ASSESSMENT/DIAGNOSIS,82.80%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,TREATMENT/INTERVENTION,80.80%,Ukn,Clinical Ph.D.,Ukn,Ukn
,2023,BC,University of British Columbia,Clinical Ph.D.,Clinical Ph.D.,10,100.00%,RESEARCH_METHODS/STATISTICS,82.50%,Ukn,Clinical Ph.D.,Ukn,Ukn
